key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-397594232,"Interrelations of Greenspace, Climate, and Place: Perceptions and Life Experiences of Older People in the Netherlands",2021,,,PQDT - Global,9798352987834,,30159470,276,"Lauwerijssen, Rachel and Mell, Ian and Barker, Adam",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Finterrelations-greenspace-climate-place%2Fdocview%2F2734703921%2Fse-2%3Faccountid%3D10246,English,The University of Manchester (United Kingdom)     PP  - England,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-16 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: not outcome,wrong outcome",,Air pollution;Outdoor air quality;Older people;Greenhouse effect;National parks;Climate change;Decision making;Atmospheric chemistry;Atmospheric sciences;European studies;Gerontology;0371:Atmospheric Chemistry;0440:European Studies;0351:Gerontology;0404:Climate Change;0725:Atmospheric sciences;Netherlands;Life Change Events,,
rayyan-397594233,Effect of Landuse and Landcover Change and Climate Change on the Hydrological Response and Water Quality of Big Creek Lake Watershed South Alabama USA,2021,,,ProQuest Dissertations and Theses,9798845461803,,29288868,110,"Eva, Eshita Akter and Marzen, Luke",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Feffect-landuse-landcover-change-climate-on%2Fdocview%2F2714866116%2Fse-2%3Faccountid%3D10246,English,Auburn University     PP  - United States -- Alabama,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-06 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not outcome,wrong outcome",,Watershed management;Traffic congestion;Climate change;Watersheds;Management;Transportation;Water resources management;0454:Management;0709:Transportation;0404:Climate Change;0595:Water Resources Management,,
rayyan-397594236,Dominant Drivers of Hydrological Change and Prediction of Future Streamflow in the Contiguous United States,2021,,,ProQuest Dissertations and Theses,9798834082811,,29336696,201,"Li, Zhiying and Quiring, Steven M.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fdominant-drivers-hydrological-change-prediction%2Fdocview%2F2696846092%2Fse-2%3Faccountid%3D10246,English,The Ohio State University     PP  - United States -- Ohio,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-08-08 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not forest,wrong outcome",,Hydrological change;Steamflow;Contiguous United States;Geography;Hydrologic sciences;Water resources management;0388:Hydrologic sciences;0366:Geography;0595:Water Resources Management;United States,,
rayyan-397594237,Princípios e Tendências de Planting Design. Uma Revisão Sistemática da Literatura.,2020,,,PQDT - Global,9798835512560,,29112987,81,"Fernandes, Camila Campos and Fernandes, Claudia Patrícia Oliveira and Teixeira, Catarina Patoilo",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fprinc%C3%ADpios-e-tend%C3%AAncias-de-planting-design-uma%2Fdocview%2F2689287224%2Fse-2%3Faccountid%3D10246,Portuguese,Universidade do Porto (Portugal)     PP  - Portugal,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-07-18 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: not primary,foreign language",,Vitamin E;Landscape architecture;Architecture;0390:Landscape architecture;0729:Architecture,,
rayyan-397594238,Machine Learning Applications for Downscaling Groundwater Storage Changes integrating Satellite Gravimetry and Other Observations,2021,,,ProQuest Dissertations and Theses,9798802752470,,29282201,203,"Agarwal, Vibhor and Shum, C. K.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fmachine-learning-applications-downscaling%2Fdocview%2F2689116421%2Fse-2%3Faccountid%3D10246,English,The Ohio State University     PP  - United States -- Ohio,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-07-25 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not forest,wrong outcome,wrong population",,Machine Learning;Downscaling;Central Valley;North China Plain;Random Forest;Groundwater Storage;Satellite gravimetry;Groundwater Depletion;Geography;Geology;Geographic information science;Remote sensing;Asian studies;Water resources management;0370:Geographic information science;0372:Geology;0366:Geography;0342:Asian Studies;0799:Remote sensing;0595:Water Resources Management,,
rayyan-397594239,A Framework for Subsidence Practitioners to Optimise the Benefits and Practical Use of Root Barriers to Resolve Clay Shrinkage Subsidence and Prevent the Unnecessary Loss of Valuable Trees,2021,,,PQDT - UK & Ireland,,,29348984,,"Allen, Graeme",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fframework-subsidence-practitioners-optimise%2Fdocview%2F2685071063%2Fse-2%3Faccountid%3D10246,English,Anglia Ruskin University (United Kingdom)     PP  - England,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Analyte descriptor - Bibliographic data provided by EThOS, the British Library’s UK thesis service. https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.848221
Last updated - 2022-07-29 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: wrong outcome,not climate solution",,848221;Trees;Soil sciences;Forestry;Wood sciences;Environmental science;0746:Wood sciences;0478:Forestry;0481:Soil sciences;0768:Environmental science,,
rayyan-397594240,"Impact of Socioeconomic Factors and Green Space on Small-Area Temperature-Mortality Relationships in a Subtropical Metropolis: Hong Kong, China",2021,,,PQDT - Global,9798426804586,,29186410,176,"Huang, Zhe and Chan, Ying Yang Emily and Zee, Chung Ying Benny",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fimpact-socioeconomic-factors-green-space-on-small%2Fdocview%2F2656722329%2Fse-2%3Faccountid%3D10246,English,The Chinese University of Hong Kong (Hong Kong)     PP  - Hong Kong,Ann Arbor,,"Copyright - Copyright ProQuest Dissertations Publishing 2021
Last updated - 2022-10-04 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not forest,wrong outcome",,Socioeconomic factors;Green space;Temperature-mortality relationships;Subtropical metropolis;Environmental health;Demography;Sustainability;Social research;Urban planning;0344:Social research;0938:Demography;0999:Urban planning;0470:Environmental Health;0640:Sustainability;Hong Kong;Socioeconomic Factors;Temperature,,
rayyan-397594241,Mapping the Urban Impervious Surfaces at Different Scales Using Multisource Satellite Data,2021,,,PQDT - Global,9798426803398,,29186312,170,"Lin, Yinyi and Ma, Peifeng and Zhang, Hongsheng",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fmapping-urban-impervious-surfaces-at-different%2Fdocview%2F2656122051%2Fse-2%3Faccountid%3D10246,English,The Chinese University of Hong Kong (Hong Kong)     PP  - Hong Kong,Ann Arbor,,"Copyright - Copyright ProQuest Dissertations Publishing 2021
Last updated - 2022-09-17 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: wrong outcome,not climate solution",,Urban impervious surfaces mapping;Temporal dynamics;Synthetic aperture radar;Optical monitoring;China;Nightlight;Digital elevation model;Hyperspectral and fully polarimetric SAR data;Intra-class confusion;Different scales;Environmental management;Geographic information science;Remote sensing;Urban planning;0370:Geographic information science;0999:Urban planning;0474:Environmental management;0799:Remote sensing,,
rayyan-397594242,Městský veřejný prostor a vnitrobloky,2021,,,PQDT - Global,979-8-209-89788-0,,29115726,138,"Stránský, Jiří and Jiran, Zdeněk",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fm%C4%9Bstsk%C3%BD-ve%C5%99ejn%C3%BD-prostor-vnitrobloky%2Fdocview%2F2641909935%2Fse-2%3Faccountid%3D10246,Czech,Czech Technical University     PP  - Czech Republic,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-03-30 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: foreign language,not climate solution",,Public spaces;Parks & recreation areas;Urban planning;Land use planning;Urban development;Landscape architecture;Civil engineering;0999:Urban planning;0543:Civil engineering;0536:Land Use Planning;0390:Landscape architecture,,
rayyan-397594243,Nonnative Plant Invasion in Urban Forests Affects Understory Structure and Arthropod Communities,2021,,,ProQuest Dissertations and Theses,9798780651260,,28973011,136,"Mitchell, Jennifer  Christina and Frank , Steven  D. and Moorman, Christopher   E. and Irwin, Rebecca  E. and Sorenson, Clyde  E.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fnonnative-plant-invasion-urban-forests-affects%2Fdocview%2F2637957353%2Fse-2%3Faccountid%3D10246,English,North Carolina State University     PP  - United States -- North Carolina,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-03-21 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: wrong population,not climate solution",,Vegetation;Food;Flowers & plants;Environmental conditions;Biogeography;Seeds;Biodiversity;Decomposition;Insects;Native species;Arthropods;Veganism;Biomass;Urban areas;Forests;Ecosystems;Cities;Plywood;Nonnative species;Agronomy;Animal sciences;Botany;Conservation biology;Entomology;Wood sciences;0353:Entomology;0309:Botany;0746:Wood sciences;0408:Conservation biology;0475:Animal sciences;0285:Agronomy,,
rayyan-397594244,"Urbanisation and Its Implications for Tropical Urban Ecosystems in Bangkok, Thailand",2021,,,PQDT - UK & Ireland,,,29105214,,"Thaweepworadej, Phakhawat",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Furbanisation-implications-tropical-urban%2Fdocview%2F2636139265%2Fse-2%3Faccountid%3D10246,English,University of Sheffield (United Kingdom)     PP  - England,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Analyte descriptor - Bibliographic data provided by EThOS, the British Library’s UK thesis service. https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.842801
Last updated - 2022-11-03 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: not temperate",,842801;Thailand,,
rayyan-397594248,Urbanization and Climate Change Impacts: A Comparative Analysis of Adaptability of US Coastal Cities,2021,,,ProQuest Dissertations and Theses,9798780612612,,28860949,274,"Olaleye, Olaniyi D. and Sen, Lalita",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Furbanization-climate-change-impacts-comparative%2Fdocview%2F2624705419%2Fse-2%3Faccountid%3D10246,English,Texas Southern University     PP  - United States -- Texas,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-02-22 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not forest,wrong population",,Climate adaptation plan;Climate change;Environmental hazard;Natural disaster;Smart city;Urbanization;Urban planning;Environmental engineering;Environmental management;0999:Urban planning;0775:Environmental engineering,,
rayyan-397594249,Recuperación del Cerro Calán: Puesta en Valor de Su Patrimonio Contruido y Natural,2021,,,PQDT - Global,9798762120296,,28920710,38,"Nabzo, Daniela Manzur and Zúñiga, Pedro Ignacio Alonso",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Frecuperaci%C3%B3n-del-cerro-cal%C3%A1n-puesta-en-valor-de%2Fdocview%2F2622937489%2Fse-2%3Faccountid%3D10246,Spanish,Pontificia Universidad Catolica de Chile (Chile)     PP  - Chile,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-02-06 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not outcome,foreign language",,Environmental studies;Cultural resources management;Architecture;0477:Environmental Studies;0729:Architecture;0436:Cultural Resources Management,,
rayyan-397594250,A Measure for All Measuring: the Need for Wild Ethics in the Technological Era,2021,,,ProQuest Dissertations and Theses,9798762107051,,28776429,262,"Dunn, Chris J. and Hale, Ben",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fmeasure-all-measuring-need-wild-ethics%2Fdocview%2F2620997823%2Fse-2%3Faccountid%3D10246,English,University of Colorado at Boulder     PP  - United States -- Colorado,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-04-29 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: not forest,wrong population",,Poetics;Technocracy;Technology;Wild;Wildness;Environmental philosophy;Philosophy of science;Environmental management;0402:Philosophy of Science;0392:Environmental philosophy,,
rayyan-397594251,"Human Disturbance on High Andean Forests in Colombia: Spatio-temporal Dynamics and Vegetation Analysis of Forests Fragments around Bogotá, and Potential Effects of Climate Change on Treeline Species Distribution",2021,,,PQDT - Global,9798762121729,,28926397,245,"Calbi, Mariasole and Borsch, Thomas and Tietjen, Britta",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fhuman-disturbance-on-high-andean-forests-colombia%2Fdocview%2F2620982332%2Fse-2%3Faccountid%3D10246,English,Freie Universitaet Berlin (Germany)     PP  - Germany,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-01-24 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not temperate",,Geography;Rainforests;Cluster analysis;Climate change;Deforestation;Latin American studies;0366:Geography;0550:Latin American Studies;0404:Climate Change;Humanities;Humanism;Humans;Colombia;Trees,,
rayyan-397594252,Operationalizing Resilience of Social-Ecological Systems to Changing Climate and Fire in US Northern Rocky Mountain Forests,2021,,,ProQuest Dissertations and Theses,9798762105200,,28962249,294,"Braziunas, Kristin H. and Turner, Monica G.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Foperationalizing-resilience-social-ecological%2Fdocview%2F2619179053%2Fse-2%3Faccountid%3D10246,English,The University of Wisconsin - Madison     PP  - United States -- Wisconsin,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-01-28 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded"", ""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not urban,wrong intervention",,Disturbance;Forest fuels;Greater Yellowstone;Landscape ecology;Process-based model;Subalpine forests;Ecology;Forestry;Climate change;0329:Ecology;0478:Forestry;0404:Climate Change;Mountaineering,,
